x-axis,1KHZ,3
second,Volt,Volt
-4.88964986E+00,+22.99241E-03,+17.24350E-03
-4.88957486E+00,+22.71344E-03,+11.66319E-03
-4.88949986E+00,+22.76920E-03,+11.66319E-03
-4.88942486E+00,+23.04812E-03,+11.66319E-03
-4.88934986E+00,+23.38285E-03,+22.81928E-03
-4.88927486E+00,+23.27134E-03,+28.39959E-03
-4.88919986E+00,+22.71349E-03,+17.24350E-03
-4.88912486E+00,+22.71339E-03,+11.66319E-03
-4.88904986E+00,+22.82500E-03,+11.66319E-03
-4.88897486E+00,+23.49437E-03,+507.10E-06
-4.88889986E+00,+23.38294E-03,+28.39507E-03
-4.88882486E+00,+22.49036E-03,+511.62E-06
-4.88874986E+00,+22.60179E-03,-21.80961E-03
-4.88867486E+00,+23.49437E-03,+502.58E-06
-4.88859986E+00,+22.93670E-03,+507.10E-06
-4.88852486E+00,+22.71339E-03,-16.22930E-03
-4.88844986E+00,+22.60188E-03,-10.65352E-03
-4.88837486E+00,+22.82496E-03,-16.22930E-03
-4.88829985E+00,+22.99236E-03,+502.58E-06
-4.88822485E+00,+23.32705E-03,+11.66319E-03
-4.88814985E+00,+23.82914E-03,-10.64900E-03
-4.88807485E+00,+22.99250E-03,-10.65352E-03
-4.88799985E+00,+22.93652E-03,+17.23898E-03
-4.88792485E+00,+23.60597E-03,+6.08740E-03
-4.88784985E+00,+23.27138E-03,+6.08288E-03
-4.88777485E+00,+22.76924E-03,+507.10E-06
-4.88769985E+00,+22.54608E-03,-5.07321E-03
-4.88762485E+00,+23.15964E-03,+6.08288E-03
-4.88754985E+00,+23.82914E-03,+22.81929E-03
-4.88747485E+00,+23.21562E-03,-5.06869E-03
-4.88739985E+00,+23.04812E-03,-21.80961E-03
-4.88732485E+00,+23.15973E-03,+502.58E-06
-4.88724985E+00,+23.15973E-03,+22.81929E-03
-4.88717485E+00,+23.15973E-03,+17.24350E-03
-4.88709985E+00,+22.93661E-03,+11.66319E-03
-4.88702485E+00,+23.04812E-03,+22.81929E-03
-4.88694985E+00,+22.26724E-03,+6.08740E-03
-4.88687485E+00,+22.93643E-03,+6.08288E-03
-4.88679985E+00,+22.82509E-03,+507.10E-06
-4.88672485E+00,+23.38276E-03,-5.07321E-03
-4.88664985E+00,+23.04826E-03,+6.08288E-03
-4.88657485E+00,+22.76920E-03,+507.10E-06
-4.88649985E+00,+22.37876E-03,+6.08288E-03
-4.88642484E+00,+22.71335E-03,+22.81929E-03
-4.88634984E+00,+23.10393E-03,+17.24350E-03
-4.88627484E+00,+23.27129E-03,+507.10E-06
-4.88619984E+00,+22.99241E-03,-5.07321E-03
-4.88612484E+00,+22.82500E-03,+6.08288E-03
-4.88604984E+00,+23.04812E-03,+11.66319E-03
-4.88597484E+00,+22.93661E-03,+45.13148E-03
-4.88589984E+00,+22.82500E-03,+28.40411E-03
-4.88582484E+00,+23.04812E-03,+507.10E-06
-4.88574984E+00,+23.04817E-03,-16.22931E-03
-4.88567484E+00,+22.99236E-03,-10.65352E-03
-4.88559984E+00,+23.21549E-03,+6.08288E-03
-4.88552484E+00,+22.32304E-03,+22.81929E-03
-4.88544984E+00,+22.15550E-03,+17.24350E-03
-4.88537484E+00,+23.10384E-03,-10.64900E-03
-4.88529984E+00,+22.82509E-03,-10.65352E-03
-4.88522484E+00,+23.15964E-03,-16.22931E-03
-4.88514984E+00,+23.15977E-03,-10.65352E-03
-4.88507484E+00,+23.10393E-03,-5.07321E-03
-4.88499984E+00,+23.49441E-03,-5.07321E-03
-4.88492484E+00,+23.55026E-03,+6.08288E-03
-4.88484984E+00,+23.94070E-03,+22.81929E-03
-4.88477484E+00,+23.60611E-03,+17.24350E-03
-4.88469984E+00,+23.77334E-03,+11.66319E-03
-4.88462483E+00,+23.43874E-03,+33.97538E-03
-4.88454983E+00,+23.71753E-03,+22.82380E-03
-4.88447483E+00,+23.32718E-03,+507.10E-06
-4.88439983E+00,+23.66173E-03,-16.22931E-03
-4.88432483E+00,+23.66187E-03,-21.80961E-03
-4.88424983E+00,+23.38290E-03,-10.65352E-03
-4.88417483E+00,+23.10397E-03,+6.08289E-03
-4.88409983E+00,+23.55017E-03,+22.81929E-03
-4.88402483E+00,+23.38294E-03,+17.24350E-03
-4.88394983E+00,+23.15973E-03,+33.97538E-03
-4.88387483E+00,+23.49441E-03,+22.82380E-03
-4.88379983E+00,+22.76933E-03,+507.10E-06
-4.88372483E+00,+22.54603E-03,+17.23898E-03
-4.88364983E+00,+23.55012E-03,+6.08740E-03
-4.88357483E+00,+23.55031E-03,+6.08289E-03
-4.88349983E+00,+23.10397E-03,+507.10E-06
-4.88342483E+00,+23.32705E-03,+6.08289E-03
-4.88334983E+00,+23.49446E-03,+507.10E-06
-4.88327483E+00,+23.60602E-03,-5.07321E-03
-4.88319983E+00,+23.55026E-03,-5.07321E-03
-4.88312483E+00,+23.60602E-03,+6.08289E-03
-4.88304983E+00,+23.55026E-03,+11.66319E-03
-4.88297483E+00,+23.04821E-03,+507.10E-06
-4.88289983E+00,+22.93656E-03,+17.23898E-03
-4.88282483E+00,+23.77329E-03,+17.24350E-03
-4.88274982E+00,+23.82923E-03,-10.64900E-03
-4.88267482E+00,+23.43870E-03,-21.80961E-03
-4.88259982E+00,+23.21553E-03,+11.65868E-03
-4.88252482E+00,+23.82909E-03,-5.06870E-03
-4.88244982E+00,+23.71767E-03,-10.65352E-03
-4.88237482E+00,+23.82914E-03,+17.23898E-03
-4.88229982E+00,+23.32718E-03,+28.39959E-03
-4.88222482E+00,+23.99641E-03,+6.08740E-03
-4.88214982E+00,+23.71771E-03,-5.07321E-03
-4.88207482E+00,+23.77334E-03,-5.07321E-03
-4.88199982E+00,+23.55031E-03,-16.22931E-03
-4.88192482E+00,+23.66178E-03,+502.58E-06
-4.88184982E+00,+23.38294E-03,+11.66319E-03
-4.88177482E+00,+23.60597E-03,-10.64900E-03
-4.88169982E+00,+23.27138E-03,+502.58E-06
-4.88162482E+00,+23.43861E-03,+33.97538E-03
-4.88154982E+00,+23.88494E-03,+22.82380E-03
-4.88147482E+00,+24.33123E-03,+11.66319E-03
-4.88139982E+00,+23.49459E-03,+507.09E-06
-4.88132482E+00,+23.66173E-03,-5.07321E-03
-4.88124982E+00,+24.33123E-03,+17.23898E-03
-4.88117482E+00,+23.71771E-03,+17.24350E-03
-4.88109982E+00,+23.32709E-03,+11.66319E-03
-4.88102482E+00,+23.43865E-03,+507.09E-06
-4.88094981E+00,+23.82914E-03,-5.07321E-03
-4.88087481E+00,+23.66187E-03,+17.23898E-03
-4.88079981E+00,+23.38290E-03,+17.24350E-03
-4.88072481E+00,+23.66178E-03,+22.81929E-03
-4.88064981E+00,+23.71762E-03,+28.39959E-03
-4.88057481E+00,+24.10806E-03,+17.24350E-03
-4.88049981E+00,+23.99659E-03,+33.97538E-03
-4.88042481E+00,+23.38294E-03,+11.66770E-03
-4.88034981E+00,+23.60597E-03,-27.38540E-03
-4.88027481E+00,+24.05231E-03,-38.54601E-03
-4.88019981E+00,+23.71767E-03,-5.07772E-03
-4.88012481E+00,+23.15977E-03,+507.09E-06
-4.88004981E+00,+24.10797E-03,+17.23898E-03
-4.87997481E+00,+23.43883E-03,+28.39959E-03
-4.87989981E+00,+23.27124E-03,+28.39959E-03
-4.87982481E+00,+23.94070E-03,+6.08740E-03
-4.87974981E+00,+23.27143E-03,+6.08289E-03
-4.87967481E+00,+23.60593E-03,+11.66319E-03
-4.87959981E+00,+23.55031E-03,+11.66319E-03
-4.87952481E+00,+23.43865E-03,+11.66319E-03
-4.87944981E+00,+23.60602E-03,+507.09E-06
-4.87937481E+00,+24.44275E-03,-5.07321E-03
-4.87929981E+00,+23.60620E-03,+17.23898E-03
-4.87922481E+00,+23.66173E-03,+6.08740E-03
-4.87914981E+00,+24.10811E-03,-5.07321E-03
-4.87907480E+00,+23.71767E-03,-5.07321E-03
-4.87899980E+00,+24.05226E-03,-5.07321E-03
-4.87892480E+00,+23.88503E-03,+6.08289E-03
-4.87884980E+00,+23.66182E-03,+22.81929E-03
-4.87877480E+00,+22.88089E-03,+28.39959E-03
-4.87869980E+00,+23.04808E-03,+17.24350E-03
-4.87862480E+00,+23.32709E-03,+11.66319E-03
-4.87854980E+00,+23.55021E-03,+22.81929E-03
-4.87847480E+00,+23.32714E-03,+6.08740E-03
-4.87839980E+00,+23.71753E-03,+6.08289E-03
-4.87832480E+00,+23.43874E-03,+33.97539E-03
-4.87824980E+00,+23.04817E-03,+11.66770E-03
-4.87817480E+00,+23.32705E-03,+28.39508E-03
-4.87809980E+00,+23.94070E-03,+22.82380E-03
-4.87802480E+00,+23.38299E-03,+22.81929E-03
-4.87794980E+00,+22.88080E-03,+17.24349E-03
-4.87787480E+00,+23.49437E-03,+22.81929E-03
-4.87779980E+00,+23.15982E-03,+28.39959E-03
-4.87772480E+00,+23.38281E-03,+17.24349E-03
-4.87764980E+00,+23.32714E-03,+22.81929E-03
