x-axis,1KHZ,3
second,Volt,Volt
-40.980253E-03,+31.499465E-03,+381.004038E-03
-40.978966E-03,+30.997396E-03,+374.309323E-03
-40.977680E-03,+31.499457E-03,+360.920818E-03
-40.976393E-03,+30.662668E-03,+374.309631E-03
-40.975107E-03,+31.164756E-03,+374.309631E-03
-40.973820E-03,+31.499484E-03,+374.309320E-03
-40.972534E-03,+31.834204E-03,+360.920821E-03
-40.971247E-03,+31.834185E-03,+374.309475E-03
-40.969961E-03,+30.997369E-03,+367.615227E-03
-40.968674E-03,+30.327940E-03,+374.309317E-03
-40.967388E-03,+30.830009E-03,+360.920667E-03
-40.966101E-03,+30.327976E-03,+367.615070E-03
-40.964815E-03,+32.336273E-03,+367.615070E-03
-40.963528E-03,+31.332104E-03,+367.615229E-03
-40.962242E-03,+30.997396E-03,+374.309790E-03
-40.960955E-03,+31.499457E-03,+381.003874E-03
-40.959669E-03,+30.662692E-03,+367.615230E-03
-40.958382E-03,+32.168920E-03,+374.309311E-03
-40.957096E-03,+31.666816E-03,+360.920670E-03
-40.955809E-03,+30.662668E-03,+367.615231E-03
-40.954523E-03,+31.164744E-03,+374.309631E-03
-40.953236E-03,+30.997409E-03,+374.309793E-03
-40.951950E-03,+32.001564E-03,+381.003868E-03
-40.950663E-03,+31.834180E-03,+367.615232E-03
-40.949377E-03,+30.830041E-03,+374.309631E-03
-40.948090E-03,+31.666820E-03,+374.309631E-03
-40.946804E-03,+30.830016E-03,+374.309468E-03
-40.945517E-03,+30.662664E-03,+367.614906E-03
-40.944231E-03,+30.997380E-03,+360.920673E-03
-40.942944E-03,+30.830016E-03,+367.615235E-03
-40.941658E-03,+30.662652E-03,+374.309631E-03
-40.940371E-03,+30.495309E-03,+374.309631E-03
-40.939085E-03,+31.164748E-03,+374.309465E-03
-40.937798E-03,+31.164744E-03,+367.615070E-03
-40.936512E-03,+30.997372E-03,+367.615070E-03
-40.935225E-03,+30.495313E-03,+367.615237E-03
-40.933939E-03,+31.332083E-03,+374.309631E-03
-40.932652E-03,+30.160598E-03,+374.309631E-03
-40.931366E-03,+31.499485E-03,+374.309295E-03
-40.930079E-03,+31.834179E-03,+360.920509E-03
-40.928793E-03,+30.830016E-03,+360.920509E-03
-40.927506E-03,+30.662686E-03,+360.920847E-03
-40.926220E-03,+31.834171E-03,+374.309462E-03
-40.924933E-03,+30.495301E-03,+367.615070E-03
-40.923647E-03,+30.830016E-03,+367.615240E-03
-40.922360E-03,+30.662686E-03,+374.309460E-03
-40.921074E-03,+31.834170E-03,+367.614899E-03
-40.919787E-03,+30.495284E-03,+360.920681E-03
-40.918501E-03,+30.160564E-03,+367.615070E-03
-40.917214E-03,+30.160577E-03,+367.615070E-03
-40.915928E-03,+30.662639E-03,+367.614898E-03
-40.914641E-03,+29.993226E-03,+360.920682E-03
-40.913355E-03,+30.997384E-03,+367.615070E-03
-40.912068E-03,+30.997367E-03,+367.615417E-03
-40.910782E-03,+30.327911E-03,+381.003670E-03
-40.909495E-03,+29.658481E-03,+360.920858E-03
-40.908209E-03,+29.993209E-03,+374.309282E-03
-40.906922E-03,+30.327950E-03,+360.920684E-03
-40.905636E-03,+31.164731E-03,+367.615246E-03
-40.904349E-03,+30.495297E-03,+374.309455E-03
-40.903063E-03,+30.662656E-03,+367.615246E-03
-40.901776E-03,+30.662643E-03,+374.309631E-03
-40.900490E-03,+30.160595E-03,+374.309631E-03
-40.899203E-03,+31.332095E-03,+374.309631E-03
-40.897917E-03,+30.662692E-03,+374.309631E-03
-40.896630E-03,+32.001533E-03,+374.309631E-03
-40.895344E-03,+30.662661E-03,+374.309453E-03
-40.894057E-03,+30.830038E-03,+367.615070E-03
-40.892771E-03,+31.499472E-03,+367.615070E-03
-40.891484E-03,+31.332072E-03,+367.615070E-03
-40.890198E-03,+29.825863E-03,+367.615070E-03
-40.888911E-03,+30.830020E-03,+367.615070E-03
-40.887625E-03,+30.830007E-03,+367.615070E-03
-40.886338E-03,+30.327942E-03,+367.615070E-03
-40.885052E-03,+30.830016E-03,+367.615252E-03
-40.883765E-03,+30.662643E-03,+374.309631E-03
-40.882479E-03,+30.160592E-03,+374.309449E-03
-40.881192E-03,+31.164748E-03,+367.615070E-03
-40.879906E-03,+31.164753E-03,+367.615253E-03
-40.878619E-03,+31.332085E-03,+374.309631E-03
-40.877333E-03,+30.327942E-03,+374.309631E-03
-40.876046E-03,+30.830016E-03,+374.309447E-03
-40.874760E-03,+30.662656E-03,+367.615255E-03
-40.873473E-03,+30.662656E-03,+374.309446E-03
-40.872187E-03,+30.662675E-03,+367.615070E-03
-40.870900E-03,+31.332089E-03,+367.615256E-03
-40.869614E-03,+30.495302E-03,+374.309631E-03
-40.868327E-03,+30.830002E-03,+374.309631E-03
-40.867041E-03,+30.160569E-03,+374.309444E-03
-40.865754E-03,+30.327919E-03,+367.615257E-03
-40.864468E-03,+29.993200E-03,+374.309631E-03
-40.863181E-03,+29.993219E-03,+374.309631E-03
-40.861895E-03,+30.662652E-03,+374.309443E-03
-40.860608E-03,+30.495278E-03,+367.615259E-03
-40.859322E-03,+29.993191E-03,+374.309820E-03
-40.858035E-03,+29.658496E-03,+381.003813E-03
-40.856749E-03,+30.495302E-03,+367.614880E-03
-40.855462E-03,+30.830030E-03,+360.920700E-03
-40.854176E-03,+31.164720E-03,+367.615070E-03
-40.852889E-03,+30.160579E-03,+367.615261E-03
-40.851603E-03,+30.662671E-03,+374.309823E-03
-40.850316E-03,+31.164729E-03,+381.003616E-03
-40.849030E-03,+30.495278E-03,+360.920894E-03
-40.847743E-03,+29.993215E-03,+374.309631E-03
-40.846457E-03,+30.495283E-03,+374.309631E-03
-40.845170E-03,+30.160579E-03,+374.309631E-03
-40.843884E-03,+30.662647E-03,+374.309437E-03
-40.842597E-03,+30.327914E-03,+367.615070E-03
-40.841311E-03,+29.825846E-03,+367.615265E-03
-40.840024E-03,+30.160589E-03,+374.309826E-03
-40.838738E-03,+30.997375E-03,+381.003997E-03
