x-axis,1KHZ,3
second,Volt,Volt
-64.494400E-03,+7.191330E-03,-701.203181E-03
-64.492370E-03,+7.526037E-03,-707.897510E-03
-64.490339E-03,+7.258275E-03,-707.897277E-03
-64.488309E-03,+7.592999E-03,-701.203184E-03
-64.486278E-03,+7.793843E-03,-707.897040E-03
-64.484248E-03,+8.195493E-03,-694.508625E-03
-64.482217E-03,+7.927708E-03,-701.203186E-03
-64.480187E-03,+7.593008E-03,-707.897273E-03
-64.478156E-03,+8.061597E-03,-701.203188E-03
-64.476126E-03,+7.659925E-03,-707.897510E-03
-64.474095E-03,+7.325224E-03,-707.897510E-03
-64.472065E-03,+7.726871E-03,-707.897510E-03
-64.470034E-03,+7.392162E-03,-707.897753E-03
-64.468004E-03,+7.592984E-03,-714.591828E-03
-64.465973E-03,+7.392150E-03,-707.897510E-03
-64.463943E-03,+7.258268E-03,-707.897265E-03
-64.461912E-03,+7.392160E-03,-701.203442E-03
-64.459882E-03,+7.526044E-03,-714.591824E-03
-64.457851E-03,+7.459120E-03,-707.897510E-03
-64.455821E-03,+7.994645E-03,-707.897510E-03
-64.453790E-03,+7.459098E-03,-707.897760E-03
-64.451760E-03,+7.392162E-03,-714.591820E-03
-64.449729E-03,+7.593004E-03,-707.897510E-03
-64.447698E-03,+7.927694E-03,-707.897510E-03
-64.445668E-03,+7.258259E-03,-707.897510E-03
-64.443637E-03,+7.124395E-03,-707.897510E-03
-64.441607E-03,+7.726875E-03,-707.897510E-03
-64.439576E-03,+7.526041E-03,-707.897254E-03
-64.437546E-03,+7.392163E-03,-701.202950E-03
-64.435515E-03,+7.592986E-03,-701.203208E-03
-64.433485E-03,+7.459108E-03,-707.897251E-03
-64.431454E-03,+7.659919E-03,-701.203470E-03
-64.429424E-03,+7.191326E-03,-714.591549E-03
-64.427393E-03,+7.392150E-03,-701.203211E-03
-64.425363E-03,+7.258261E-03,-707.897510E-03
-64.423332E-03,+7.191334E-03,-707.897510E-03
-64.421302E-03,+7.592986E-03,-707.897775E-03
-64.419271E-03,+7.459127E-03,-714.591806E-03
-64.417241E-03,+8.128559E-03,-707.897510E-03
-64.415210E-03,+8.195470E-03,-707.897778E-03
-64.413180E-03,+7.392179E-03,-714.592071E-03
-64.411149E-03,+7.994646E-03,-714.591802E-03
-64.409119E-03,+7.526041E-03,-707.897781E-03
-64.407088E-03,+7.392168E-03,-714.592071E-03
-64.405058E-03,+7.726886E-03,-714.592071E-03
-64.403027E-03,+7.793826E-03,-714.591798E-03
-64.400997E-03,+7.726883E-03,-707.897236E-03
-64.398966E-03,+7.726855E-03,-701.203499E-03
-64.396935E-03,+7.057446E-03,-714.591795E-03
-64.394905E-03,+7.526054E-03,-707.897510E-03
-64.392874E-03,+7.726869E-03,-707.897510E-03
-64.390844E-03,+7.392158E-03,-707.897510E-03
