x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5793498E+00,+1.8608459E+00,+1.0113424E+00,+18.6192E-03
-4.5791998E+00,+1.8608486E+00,+994.2782E-03,+18.6192E-03
-4.5790498E+00,+1.8608459E+00,+994.2782E-03,+1.8760E-03
-4.5788998E+00,+1.8608486E+00,+985.7392E-03,+1.8897E-03
-4.5787498E+00,+1.8608459E+00,+968.6681E-03,+18.6192E-03
-4.5785998E+00,+1.8608486E+00,+977.2141E-03,+18.6192E-03
-4.5784498E+00,+1.8641945E+00,+985.7392E-03,+18.6192E-03
-4.5782998E+00,+1.8608459E+00,+985.7462E-03,+1.8760E-03
-4.5781498E+00,+1.8608486E+00,+994.2782E-03,-14.8536E-03
-4.5779998E+00,+1.8675432E+00,+1.0028173E+00,-31.5968E-03
-4.5778498E+00,+1.8708891E+00,+1.0028103E+00,-31.5831E-03
-4.5776998E+00,+1.8675404E+00,+994.2782E-03,+1.8897E-03
-4.5775498E+00,+1.8608459E+00,+1.0028173E+00,+18.6192E-03
-4.5773998E+00,+1.8608486E+00,+994.2713E-03,+1.8760E-03
-4.5772498E+00,+1.8675432E+00,+1.0113633E+00,+18.6329E-03
-4.5770998E+00,+1.8675404E+00,+1.0284135E+00,+18.6056E-03
-4.5769498E+00,+1.8641945E+00,+1.0198884E+00,-14.8536E-03
-4.5767998E+00,+1.8675432E+00,+1.0113424E+00,-14.8536E-03
-4.5766498E+00,+1.8675404E+00,+985.7392E-03,+18.6329E-03
-4.5764998E+00,+1.8675432E+00,+985.7462E-03,+1.8623E-03
-4.5763498E+00,+1.8742377E+00,+994.2782E-03,-14.8399E-03
-4.5761998E+00,+1.8708863E+00,+1.0028173E+00,+18.6192E-03
-4.5760498E+00,+1.8641945E+00,+1.0113494E+00,+18.6192E-03
-4.5758998E+00,+1.8641945E+00,+1.0028103E+00,+1.8760E-03
-4.5757498E+00,+1.8641945E+00,+1.0028173E+00,+1.8897E-03
-4.5755998E+00,+1.8708918E+00,+1.0113494E+00,+18.6192E-03
-4.5754498E+00,+1.8775836E+00,+1.0113494E+00,-14.8672E-03
-4.5752998E+00,+1.8742350E+00,+1.0113494E+00,+1.9034E-03
-4.5751498E+00,+1.8708891E+00,+1.0113494E+00,+35.3488E-03
-4.5749998E+00,+1.8708891E+00,+1.0284275E+00,+1.8760E-03
-4.5748498E+00,+1.8708891E+00,+1.0113354E+00,-14.8536E-03
-4.5746998E+00,+1.8708891E+00,+977.2071E-03,-14.8536E-03
-4.5745498E+00,+1.8708891E+00,+994.2852E-03,+1.8897E-03
-4.5743998E+00,+1.8708891E+00,+1.0113494E+00,-14.8672E-03
-4.5742498E+00,+1.8742377E+00,+1.0028103E+00,-48.3264E-03
-4.5740998E+00,+1.8775836E+00,+1.0113563E+00,-14.8399E-03
-4.5739497E+00,+1.8742350E+00,+1.0284205E+00,+1.8760E-03
-4.5737997E+00,+1.8809350E+00,+1.0113424E+00,-14.8536E-03
-4.5736497E+00,+1.8876241E+00,+994.2782E-03,+1.8897E-03
-4.5734997E+00,+1.8842782E+00,+1.0113563E+00,+18.6192E-03
-4.5733497E+00,+1.8876268E+00,+1.0113424E+00,+1.8760E-03
-4.5731997E+00,+1.8876241E+00,+1.0113563E+00,-14.8536E-03
-4.5730497E+00,+1.8809296E+00,+1.0198814E+00,+1.8897E-03
-4.5728997E+00,+1.8842809E+00,+1.0028103E+00,+18.6192E-03
-4.5727497E+00,+1.8876241E+00,+1.0198954E+00,+1.8760E-03
-4.5725997E+00,+1.8842782E+00,+1.0284135E+00,-14.8536E-03
-4.5724497E+00,+1.8842782E+00,+1.0028103E+00,+1.8897E-03
-4.5722997E+00,+1.8842782E+00,+977.2001E-03,+35.3625E-03
-4.5721497E+00,+1.8876268E+00,+1.0113703E+00,+35.3488E-03
-4.5719997E+00,+1.8909728E+00,+1.0454847E+00,-14.8672E-03
-4.5718497E+00,+1.8909728E+00,+1.0198814E+00,+1.9034E-03
-4.5716997E+00,+1.8909728E+00,+1.0028103E+00,+18.6056E-03
-4.5715497E+00,+1.8909728E+00,+1.0113563E+00,+1.8897E-03
-4.5713997E+00,+1.8909728E+00,+1.0284205E+00,+1.8760E-03
-4.5712497E+00,+1.8943214E+00,+1.0284205E+00,+1.8897E-03
-4.5710997E+00,+1.8976673E+00,+1.0454986E+00,+1.8760E-03
-4.5709497E+00,+1.8909700E+00,+1.0369456E+00,+1.8897E-03
-4.5707997E+00,+1.8876268E+00,+1.0284275E+00,+18.6192E-03
-4.5706497E+00,+1.8909728E+00,+1.0369526E+00,-14.8672E-03
-4.5704997E+00,+1.8909728E+00,+1.0198814E+00,-48.3264E-03
-4.5703497E+00,+1.8909728E+00,+1.0113494E+00,-31.5831E-03
-4.5701997E+00,+1.8909728E+00,+1.0113494E+00,-31.5968E-03
-4.5700497E+00,+1.8842755E+00,+1.0198884E+00,+1.9034E-03
-4.5698997E+00,+1.8775836E+00,+1.0284205E+00,+1.8623E-03
-4.5697497E+00,+1.8809323E+00,+1.0198814E+00,-14.8399E-03
-4.5695997E+00,+1.8842782E+00,+1.0198884E+00,+35.3625E-03
-4.5694497E+00,+1.8876268E+00,+1.0198814E+00,+1.8623E-03
-4.5692997E+00,+1.8909728E+00,+1.0113494E+00,-14.8399E-03
-4.5691497E+00,+1.8876241E+00,+1.0113494E+00,+1.8760E-03
-4.5689997E+00,+1.8842782E+00,+1.0113494E+00,+18.6329E-03
-4.5688497E+00,+1.8842782E+00,+1.0284275E+00,+18.6056E-03
-4.5686997E+00,+1.8809296E+00,+1.0284135E+00,+1.8897E-03
-4.5685497E+00,+1.8775836E+00,+1.0284275E+00,+1.8760E-03
-4.5683997E+00,+1.8775836E+00,+1.0113354E+00,-14.8536E-03
