x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5768999E+00,+1.8570868E+00,+1.0284205E+00,+252.9289E-03
-4.5767499E+00,+1.8738232E+00,+994.2782E-03,+252.9289E-03
-4.5765999E+00,+1.8403504E+00,+994.2782E-03,+252.9289E-03
-4.5764499E+00,+1.8570868E+00,+1.0113494E+00,+252.9288E-03
-4.5762999E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5761499E+00,+1.8905596E+00,+1.0113494E+00,+219.4561E-03
-4.5759999E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5758499E+00,+1.8905596E+00,+994.2783E-03,+319.8745E-03
-4.5756999E+00,+1.8738232E+00,+1.0454916E+00,+286.4017E-03
-4.5755499E+00,+1.8738232E+00,+1.0113494E+00,+286.4016E-03
-4.5753999E+00,+1.8570868E+00,+977.2071E-03,+119.0377E-03
-4.5752499E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5750999E+00,+1.8236140E+00,+994.2782E-03,+219.4561E-03
-4.5749499E+00,+1.8738232E+00,+977.2071E-03,+185.9833E-03
-4.5747999E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5746499E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5744999E+00,+1.8905596E+00,+977.2071E-03,+185.9833E-03
-4.5743499E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5741999E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5740499E+00,+1.8570868E+00,+1.0113494E+00,+286.4017E-03
-4.5738999E+00,+1.8570868E+00,+1.0284205E+00,+252.9289E-03
-4.5737499E+00,+1.8738232E+00,+994.2782E-03,+252.9289E-03
-4.5735999E+00,+1.8403504E+00,+994.2782E-03,+219.4561E-03
-4.5734499E+00,+1.8905596E+00,+1.0284205E+00,+252.9289E-03
-4.5732999E+00,+1.8738232E+00,+960.1360E-03,+252.9289E-03
-4.5731499E+00,+1.8403504E+00,+1.0113494E+00,+252.9288E-03
-4.5729999E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5728499E+00,+1.9072960E+00,+1.0113494E+00,+185.9833E-03
-4.5726999E+00,+1.8570868E+00,+994.2782E-03,+185.9833E-03
-4.5725499E+00,+1.8570868E+00,+977.2071E-03,+185.9833E-03
-4.5723998E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5722498E+00,+1.8738232E+00,+994.2782E-03,+286.4017E-03
-4.5720998E+00,+1.8738232E+00,+977.2071E-03,+252.9289E-03
-4.5719498E+00,+1.8570868E+00,+1.0113494E+00,+319.8745E-03
-4.5717998E+00,+1.8738232E+00,+1.0113494E+00,+286.4017E-03
-4.5716498E+00,+1.8570868E+00,+994.2782E-03,+286.4016E-03
-4.5714998E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5713498E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5711998E+00,+1.9072960E+00,+1.0113494E+00,+219.4561E-03
-4.5710498E+00,+1.8738232E+00,+994.2783E-03,+252.9289E-03
-4.5708998E+00,+1.8905596E+00,+1.0454916E+00,+219.4561E-03
-4.5707498E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5705998E+00,+1.8738232E+00,+1.0284205E+00,+286.4017E-03
-4.5704498E+00,+1.8905596E+00,+994.2782E-03,+252.9289E-03
-4.5702998E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5701498E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5699998E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5698498E+00,+1.8403504E+00,+977.2071E-03,+286.4016E-03
-4.5696998E+00,+1.8738232E+00,+1.0284205E+00,+219.4561E-03
-4.5695498E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
