x-axis,1KHZ,2,3
-4.5506998E+00,+2.7251307E+00,+593.0986E-03,+766.8841E-03
-4.5505498E+00,+2.7390803E+00,+598.7998E-03,+739.0167E-03
-4.5503998E+00,+2.7418671E+00,+615.8709E-03,+599.5201E-03
-4.5502498E+00,+2.7279174E+00,+618.7134E-03,+850.6459E-03
-4.5500998E+00,+2.7251307E+00,+647.1707E-03,+906.3807E-03
-4.5499498E+00,+2.7251307E+00,+624.3983E-03,+906.3807E-03
-4.5497998E+00,+2.7530300E+00,+647.1707E-03,+627.3875E-03
-4.5496498E+00,+2.7307042E+00,+567.4837E-03,+711.1493E-03
-4.5494998E+00,+2.7390803E+00,+578.8862E-03,+739.0167E-03
-4.5493498E+00,+2.7418671E+00,+584.5711E-03,+739.0167E-03
-4.5491998E+00,+2.7558167E+00,+598.7998E-03,+739.0167E-03
-4.5490498E+00,+2.7167545E+00,+573.1849E-03,+878.5133E-03
-4.5488998E+00,+2.7502432E+00,+638.6433E-03,+906.3807E-03
-4.5487498E+00,+2.7446538E+00,+638.6270E-03,+766.8841E-03
-4.5485998E+00,+2.7418671E+00,+621.5559E-03,+878.5133E-03
-4.5484498E+00,+2.7000181E+00,+618.7134E-03,+766.8841E-03
-4.5482998E+00,+2.7474565E+00,+604.4847E-03,+599.5201E-03
-4.5481498E+00,+2.7446538E+00,+601.6423E-03,+711.1493E-03
-4.5479998E+00,+2.7418671E+00,+615.8709E-03,+739.0167E-03
-4.5478498E+00,+2.7418671E+00,+647.1707E-03,+739.0167E-03
-4.5476998E+00,+2.7139678E+00,+652.8556E-03,+599.5201E-03
-4.5475498E+00,+2.7083943E+00,+610.1697E-03,+711.1493E-03
-4.5473998E+00,+2.7641929E+00,+630.0996E-03,+599.5201E-03
-4.5472498E+00,+2.7195412E+00,+593.0986E-03,+990.1425E-03
-4.5470998E+00,+2.7223439E+00,+627.2571E-03,+515.7583E-03
-4.5469498E+00,+2.7251307E+00,+607.3272E-03,+683.2819E-03
-4.5467998E+00,+2.7530300E+00,+615.8709E-03,+599.5201E-03
-4.5466498E+00,+2.7167545E+00,+604.4847E-03,+850.6459E-03
-4.5464998E+00,+2.7502432E+00,+615.8709E-03,+766.8841E-03
-4.5463498E+00,+2.7446538E+00,+618.7134E-03,+739.0167E-03
-4.5461998E+00,+2.7139677E+00,+647.1707E-03,+878.5133E-03
-4.5460498E+00,+2.7083943E+00,+624.3983E-03,+766.8841E-03
-4.5458998E+00,+2.7223439E+00,+618.7134E-03,+878.5133E-03
-4.5457498E+00,+2.7111810E+00,+604.4847E-03,+766.8841E-03
-4.5455998E+00,+2.7083943E+00,+630.0996E-03,+739.0167E-03
-4.5454498E+00,+2.6944446E+00,+621.5559E-03,+739.0167E-03
-4.5452998E+00,+2.7056075E+00,+618.7134E-03,+878.5133E-03
-4.5451498E+00,+2.7223439E+00,+618.7134E-03,+766.8841E-03
-4.5449998E+00,+2.7251307E+00,+618.7134E-03,+739.0167E-03
-4.5448498E+00,+2.7251307E+00,+618.7134E-03,+739.0167E-03
-4.5446998E+00,+2.7530300E+00,+604.4847E-03,+878.5133E-03
-4.5445498E+00,+2.7167545E+00,+587.4136E-03,+766.8841E-03
-4.5443998E+00,+2.7362936E+00,+584.5711E-03,+599.5201E-03
-4.5442498E+00,+2.7418671E+00,+541.8852E-03,+711.1493E-03
-4.5440998E+00,+2.7000181E+00,+576.0437E-03,+878.5133E-03
-4.5439497E+00,+2.7056075E+00,+598.7998E-03,+766.8841E-03
-4.5437997E+00,+2.7223439E+00,+587.4136E-03,+878.5133E-03
-4.5436497E+00,+2.7111810E+00,+584.5711E-03,+906.3807E-03
-4.5434997E+00,+2.7223439E+00,+598.7998E-03,+766.8841E-03
-4.5433497E+00,+2.7251307E+00,+601.6423E-03,+878.5133E-03
-4.5431997E+00,+2.7251307E+00,+601.6423E-03,+766.8841E-03
-4.5430497E+00,+2.7111810E+00,+615.8709E-03,+739.0167E-03
-4.5428997E+00,+2.7362936E+00,+576.0274E-03,+739.0167E-03
-4.5427497E+00,+2.7139677E+00,+581.7286E-03,+878.5133E-03
-4.5425997E+00,+2.7223439E+00,+598.7998E-03,+766.8841E-03
-4.5424497E+00,+2.7111810E+00,+601.6423E-03,+599.5201E-03
-4.5422997E+00,+2.7083943E+00,+615.8709E-03,+711.1493E-03
-4.5421497E+00,+2.7083943E+00,+618.7134E-03,+739.0167E-03
-4.5419997E+00,+2.6804949E+00,+618.7134E-03,+878.5133E-03
-4.5418497E+00,+2.7028208E+00,+590.2561E-03,+766.8841E-03
-4.5416997E+00,+2.7223439E+00,+598.7998E-03,+599.5201E-03
-4.5415497E+00,+2.7390803E+00,+587.4136E-03,+571.6527E-03
-4.5413997E+00,+2.7000181E+00,+570.3425E-03,+850.6459E-03
-4.5412497E+00,+2.7195572E+00,+624.4146E-03,+487.8909E-03
-4.5410997E+00,+2.7111810E+00,+593.0985E-03,+683.2819E-03
-4.5409497E+00,+2.7083943E+00,+570.3425E-03,+878.5133E-03
-4.5407997E+00,+2.6944446E+00,+624.4146E-03,+766.8841E-03
-4.5406497E+00,+2.6777082E+00,+593.0985E-03,+599.5201E-03
-4.5404997E+00,+2.7028208E+00,+598.7998E-03,+711.1493E-03
-4.5403497E+00,+2.7223439E+00,+558.9563E-03,+739.0167E-03
-4.5401997E+00,+2.6972313E+00,+607.3435E-03,+739.0167E-03
-4.5400497E+00,+2.7056075E+00,+618.7134E-03,+739.0167E-03
-4.5398997E+00,+2.7083943E+00,+604.4847E-03,+739.0167E-03
-4.5397497E+00,+2.7223439E+00,+573.1849E-03,+739.0167E-03
-4.5395997E+00,+2.6972313E+00,+610.1860E-03,+739.0167E-03
-4.5394497E+00,+2.6916579E+00,+618.7134E-03,+739.0167E-03
-4.5392997E+00,+2.7056075E+00,+618.7134E-03,+739.0167E-03
-4.5391497E+00,+2.6944446E+00,+576.0274E-03,+739.0167E-03
-4.5389997E+00,+2.7056075E+00,+624.4146E-03,+599.5201E-03
-4.5388497E+00,+2.7083943E+00,+607.3272E-03,+711.1493E-03
-4.5386997E+00,+2.6944446E+00,+587.4136E-03,+599.5201E-03
-4.5385497E+00,+2.7056075E+00,+598.7998E-03,+850.6459E-03
-4.5383997E+00,+2.7223439E+00,+630.0996E-03,+766.8841E-03
-4.5382497E+00,+2.6972313E+00,+578.8699E-03,+739.0167E-03
-4.5380997E+00,+2.7056075E+00,+595.9573E-03,+878.5133E-03
-4.5379497E+00,+2.7083943E+00,+587.4136E-03,+766.8841E-03
-4.5377997E+00,+2.7083943E+00,+613.0284E-03,+739.0167E-03
-4.5376497E+00,+2.7083943E+00,+632.9420E-03,+739.0167E-03
-4.5374997E+00,+2.7223439E+00,+593.0985E-03,+739.0167E-03
-4.5373497E+00,+2.7111810E+00,+613.0284E-03,+460.0235E-03
-4.5371997E+00,+2.6944446E+00,+604.4847E-03,+683.2819E-03
-4.5370497E+00,+2.6916579E+00,+587.4136E-03,+739.0167E-03
-4.5368997E+00,+2.6916579E+00,+584.5711E-03,+739.0167E-03
-4.5367497E+00,+2.7056075E+00,+627.2571E-03,+599.5201E-03
-4.5365997E+00,+2.7083943E+00,+621.5559E-03,+850.6459E-03
-4.5364497E+00,+2.7083943E+00,+604.4847E-03,+766.8841E-03
-4.5362997E+00,+2.7362936E+00,+601.6423E-03,+599.5201E-03
-4.5361497E+00,+2.7000181E+00,+601.6423E-03,+850.6459E-03
-4.5359997E+00,+2.7056075E+00,+587.4136E-03,+627.3875E-03
-4.5358497E+00,+2.6944446E+00,+598.7998E-03,+711.1493E-03
-4.5356997E+00,+2.7195572E+00,+601.6423E-03,+460.0235E-03
-4.5355497E+00,+2.7111810E+00,+615.8709E-03,+822.7786E-03
-4.5353997E+00,+2.7362936E+00,+618.7134E-03,+627.3875E-03
-4.5352497E+00,+2.7558167E+00,+618.7134E-03,+711.1493E-03
-4.5350997E+00,+2.7307041E+00,+632.9420E-03,+739.0167E-03
-4.5349497E+00,+2.7251307E+00,+621.5559E-03,+878.5133E-03
-4.5347997E+00,+2.7390803E+00,+632.9420E-03,+766.8841E-03
-4.5346497E+00,+2.7279174E+00,+607.3272E-03,+739.0167E-03
-4.5344997E+00,+2.7251307E+00,+615.8709E-03,+878.5133E-03
-4.5343497E+00,+2.7390803E+00,+618.7134E-03,+766.8841E-03
-4.5341997E+00,+2.7139677E+00,+604.4847E-03,+599.5201E-03
-4.5340497E+00,+2.7083943E+00,+587.4136E-03,+711.1493E-03
-4.5338997E+00,+2.7083943E+00,+598.7998E-03,+878.5133E-03
-4.5337497E+00,+2.7223439E+00,+615.8709E-03,+906.3807E-03
-4.5335997E+00,+2.7111810E+00,+590.2561E-03,+766.8841E-03
-4.5334497E+00,+2.7362936E+00,+613.0284E-03,+739.0167E-03
-4.5332997E+00,+2.7139677E+00,+604.4847E-03,+739.0167E-03
-4.5331497E+00,+2.7223439E+00,+601.6423E-03,+739.0167E-03
-4.5329997E+00,+2.7390803E+00,+587.4136E-03,+739.0167E-03
-4.5328497E+00,+2.7418671E+00,+655.7144E-03,+739.0167E-03
-4.5326997E+00,+2.7418671E+00,+627.2408E-03,+599.5201E-03
-4.5325497E+00,+2.7279174E+00,+590.2561E-03,+711.1493E-03
-4.5323997E+00,+2.7530300E+00,+613.0284E-03,+739.0167E-03
