x-axis,1KHZ,2,3
-153.945087E-03,+972.149577E-03,+635.784514E-03,+1.056276106E+00
-153.940111E-03,+955.413194E-03,+635.784514E-03,+1.022803376E+00
-153.935135E-03,+972.149577E-03,+635.784505E-03,+1.123221693E+00
-153.930159E-03,+955.413167E-03,+618.713394E-03,+1.056276124E+00
-153.925183E-03,+921.940401E-03,+635.784496E-03,+1.056276142E+00
-153.920207E-03,+955.413176E-03,+601.642273E-03,+1.089748890E+00
-153.915231E-03,+938.676784E-03,+635.784514E-03,+1.022803358E+00
-153.910255E-03,+938.676793E-03,+635.784495E-03,+1.089748889E+00
-153.905279E-03,+955.413185E-03,+601.642274E-03,+1.022803340E+00
-153.900303E-03,+955.413194E-03,+635.784514E-03,+1.056276124E+00
-153.895327E-03,+972.149577E-03,+635.784476E-03,+1.056276124E+00
-153.890351E-03,+955.413204E-03,+567.500024E-03,+1.056276181E+00
-153.885375E-03,+988.885950E-03,+618.713394E-03,+1.156694475E+00
-153.880399E-03,+921.940402E-03,+635.784514E-03,+1.056276124E+00
-153.875423E-03,+955.413195E-03,+635.784495E-03,+1.056276162E+00
-153.870447E-03,+972.149577E-03,+601.642255E-03,+1.123221729E+00
-153.865471E-03,+955.413185E-03,+601.642235E-03,+1.123221710E+00
-153.860495E-03,+955.413185E-03,+567.500015E-03,+1.089748907E+00
-153.855519E-03,+955.413185E-03,+601.642255E-03,+1.056276143E+00
-153.850543E-03,+955.413175E-03,+601.642265E-03,+1.089748887E+00
-153.845567E-03,+938.676784E-03,+618.713415E-03,+1.022803341E+00
-153.840591E-03,+938.676784E-03,+669.926754E-03,+1.056276124E+00
-153.835615E-03,+938.676784E-03,+635.784494E-03,+1.056276144E+00
-153.830639E-03,+938.676784E-03,+601.642255E-03,+1.089748926E+00
-153.825663E-03,+938.676774E-03,+601.642275E-03,+1.089748926E+00
-153.820687E-03,+921.940383E-03,+635.784514E-03,+1.089748906E+00
-153.815711E-03,+921.940413E-03,+635.784504E-03,+1.056276164E+00
-153.810735E-03,+972.149576E-03,+618.713364E-03,+1.123221709E+00
-153.805759E-03,+955.413195E-03,+584.571135E-03,+1.089748906E+00
-153.800783E-03,+972.149576E-03,+601.642255E-03,+1.056276124E+00
-153.795807E-03,+955.413185E-03,+601.642286E-03,+1.056276124E+00
-153.790831E-03,+955.413175E-03,+652.855623E-03,+1.056276165E+00
-153.785855E-03,+938.676784E-03,+618.713384E-03,+1.123221688E+00
-153.780879E-03,+938.676794E-03,+618.713374E-03,+1.056276124E+00
-153.775903E-03,+955.413164E-03,+601.642297E-03,+1.056276124E+00
-153.770927E-03,+921.940383E-03,+669.926731E-03,+1.056276124E+00
-153.765951E-03,+921.940404E-03,+601.642265E-03,+1.056276124E+00
-153.760975E-03,+955.413185E-03,+618.713374E-03,+1.056276166E+00
-153.755999E-03,+955.413185E-03,+601.642244E-03,+1.123221708E+00
-153.751023E-03,+955.413174E-03,+584.571168E-03,+1.089748926E+00
-153.746047E-03,+938.676794E-03,+652.855600E-03,+1.089748948E+00
-153.741071E-03,+955.413174E-03,+584.571147E-03,+1.123221665E+00
-153.736095E-03,+938.676795E-03,+618.713374E-03,+1.022803386E+00
-153.731119E-03,+955.413196E-03,+601.642277E-03,+1.123221707E+00
-153.726143E-03,+972.149575E-03,+635.784492E-03,+1.089748926E+00
-153.721167E-03,+955.413185E-03,+601.642266E-03,+1.089748926E+00
-153.716191E-03,+955.413196E-03,+618.713396E-03,+1.089748905E+00
-153.711215E-03,+972.149586E-03,+635.784503E-03,+1.056276168E+00
-153.706239E-03,+972.149564E-03,+618.713384E-03,+1.123221685E+00
-153.701263E-03,+938.676795E-03,+618.713373E-03,+1.056276124E+00
-153.696287E-03,+955.413196E-03,+601.642243E-03,+1.056276146E+00
-153.691311E-03,+972.149553E-03,+584.571159E-03,+1.089748882E+00
-153.686335E-03,+921.940394E-03,+635.784503E-03,+1.022803366E+00
-153.681359E-03,+938.676784E-03,+618.713384E-03,+1.089748926E+00
-153.676383E-03,+938.676795E-03,+618.713373E-03,+1.089748926E+00
-153.671407E-03,+955.413196E-03,+601.642289E-03,+1.089748949E+00
-153.666431E-03,+972.149564E-03,+652.855644E-03,+1.123221661E+00
-153.661455E-03,+938.676795E-03,+652.855656E-03,+1.022803367E+00
-153.656479E-03,+955.413185E-03,+669.926739E-03,+1.089748949E+00
-153.651503E-03,+955.413219E-03,+618.713384E-03,+1.123221729E+00
-153.646527E-03,+1.005622366E+00,+618.713384E-03,+1.123221729E+00
-153.641551E-03,+972.149586E-03,+618.713361E-03,+1.123221706E+00
-153.636575E-03,+972.149551E-03,+584.571149E-03,+1.089748880E+00
-153.631599E-03,+921.940394E-03,+618.713384E-03,+1.022803368E+00
-153.626623E-03,+938.676796E-03,+618.713373E-03,+1.089748950E+00
-153.621647E-03,+955.413185E-03,+601.642267E-03,+1.123221705E+00
-153.616671E-03,+955.413162E-03,+618.713348E-03,+1.089748974E+00
-153.611695E-03,+921.940383E-03,+567.500055E-03,+1.156694484E+00
-153.606719E-03,+921.940394E-03,+652.855596E-03,+1.089748950E+00
-153.601743E-03,+938.676796E-03,+584.571149E-03,+1.123221729E+00
-153.596767E-03,+955.413185E-03,+618.713397E-03,+1.123221681E+00
-153.591791E-03,+955.413149E-03,+635.784502E-03,+1.056276100E+00
-153.586815E-03,+905.204005E-03,+618.713372E-03,+1.022803370E+00
-153.581839E-03,+938.676808E-03,+601.642279E-03,+1.089748878E+00
-153.576863E-03,+972.149574E-03,+635.784490E-03,+1.022803346E+00
-153.571887E-03,+955.413161E-03,+601.642267E-03,+1.056276148E+00
-153.566911E-03,+921.940407E-03,+618.713372E-03,+1.089748902E+00
-153.561935E-03,+955.413173E-03,+601.642230E-03,+1.056276173E+00
-153.556959E-03,+938.676784E-03,+567.500008E-03,+1.123221729E+00
-153.551983E-03,+938.676771E-03,+584.571150E-03,+1.123221655E+00
-153.547007E-03,+921.940395E-03,+618.713384E-03,+1.022803346E+00
-153.542031E-03,+938.676784E-03,+618.713384E-03,+1.056276149E+00
-153.537055E-03,+938.676796E-03,+618.713372E-03,+1.089748902E+00
-153.532079E-03,+955.413160E-03,+601.642293E-03,+1.056276124E+00
-153.527103E-03,+921.940383E-03,+652.855618E-03,+1.056276124E+00
-153.522127E-03,+921.940370E-03,+618.713372E-03,+1.056276124E+00
-153.517151E-03,+905.204019E-03,+601.642280E-03,+1.056276174E+00
-153.512175E-03,+955.413172E-03,+635.784501E-03,+1.123221729E+00
-153.507199E-03,+938.676809E-03,+618.713384E-03,+1.123221729E+00
-153.502223E-03,+972.149561E-03,+618.713384E-03,+1.123221703E+00
-153.497247E-03,+938.676771E-03,+618.713411E-03,+1.089748926E+00
-153.492271E-03,+921.940421E-03,+652.855631E-03,+1.089748901E+00
-153.487295E-03,+972.149612E-03,+635.784527E-03,+1.056276150E+00
-153.482319E-03,+1.005622350E+00,+652.855618E-03,+1.089748952E+00
-153.477343E-03,+955.413185E-03,+618.713371E-03,+1.123221677E+00
-153.472367E-03,+955.413185E-03,+601.642255E-03,+1.056276176E+00
-153.467391E-03,+955.413185E-03,+601.642241E-03,+1.123221729E+00
-153.462415E-03,+955.413172E-03,+584.571138E-03,+1.123221677E+00
-153.457439E-03,+938.676810E-03,+601.642241E-03,+1.056276150E+00
-153.452463E-03,+972.149573E-03,+584.571152E-03,+1.089748926E+00
-153.447487E-03,+955.413172E-03,+618.713398E-03,+1.089748900E+00
-153.442511E-03,+938.676797E-03,+635.784501E-03,+1.056276150E+00
-153.437535E-03,+955.413185E-03,+618.713371E-03,+1.089748900E+00
-153.432559E-03,+955.413212E-03,+601.642241E-03,+1.056276151E+00
-153.427583E-03,+988.885961E-03,+584.571125E-03,+1.089748900E+00
-153.422607E-03,+955.413185E-03,+584.571125E-03,+1.056276124E+00
-153.417631E-03,+955.413172E-03,+584.571139E-03,+1.056276124E+00
-153.412655E-03,+938.676770E-03,+601.642241E-03,+1.056276178E+00
-153.407679E-03,+921.940437E-03,+584.571111E-03,+1.123221729E+00
-153.402703E-03,+988.885974E-03,+567.500051E-03,+1.123221702E+00
-153.397727E-03,+972.149545E-03,+635.784486E-03,+1.089748926E+00
-153.392751E-03,+921.940383E-03,+601.642269E-03,+1.089748899E+00
-153.387775E-03,+921.940410E-03,+618.713343E-03,+1.056276124E+00
-153.382799E-03,+955.413185E-03,+567.500023E-03,+1.056276151E+00
-153.377823E-03,+955.413157E-03,+601.642269E-03,+1.089748899E+00
-153.372847E-03,+921.940410E-03,+618.713384E-03,+1.056276179E+00
-153.367871E-03,+955.413171E-03,+618.713384E-03,+1.123221673E+00
-153.362895E-03,+938.676784E-03,+618.713356E-03,+1.056276124E+00
-153.357919E-03,+938.676770E-03,+584.571153E-03,+1.056276124E+00
-153.352943E-03,+921.940397E-03,+618.713370E-03,+1.056276152E+00
-153.347967E-03,+938.676784E-03,+601.642255E-03,+1.089748955E+00
-153.342991E-03,+938.676798E-03,+601.642269E-03,+1.123221673E+00
-153.338015E-03,+955.413157E-03,+618.713384E-03,+1.056276124E+00
-153.333039E-03,+921.940383E-03,+618.713356E-03,+1.056276152E+00
-153.328063E-03,+921.940411E-03,+584.571154E-03,+1.089748926E+00
-153.323087E-03,+955.413157E-03,+618.713384E-03,+1.089748926E+00
-153.318111E-03,+921.940411E-03,+618.713355E-03,+1.089748898E+00
-153.313135E-03,+955.413171E-03,+584.571140E-03,+1.056276124E+00
-153.308159E-03,+938.676813E-03,+601.642284E-03,+1.056276153E+00
-153.303183E-03,+972.149543E-03,+635.784514E-03,+1.089748955E+00
-153.298207E-03,+921.940397E-03,+635.784485E-03,+1.123221729E+00
-153.293231E-03,+938.676798E-03,+601.642225E-03,+1.123221700E+00
-153.288255E-03,+955.413156E-03,+567.500025E-03,+1.089748926E+00
-153.283279E-03,+921.940397E-03,+601.642299E-03,+1.089748897E+00
-153.278303E-03,+938.676784E-03,+652.855614E-03,+1.056276183E+00
-153.273327E-03,+938.676769E-03,+618.713384E-03,+1.123221670E+00
-153.268351E-03,+921.940397E-03,+618.713400E-03,+1.056276153E+00
-153.263375E-03,+938.676799E-03,+635.784484E-03,+1.089748926E+00
-153.258399E-03,+955.413215E-03,+601.642270E-03,+1.089748926E+00
-153.253423E-03,+988.885943E-03,+618.713415E-03,+1.089748926E+00
-153.248447E-03,+938.676799E-03,+652.855659E-03,+1.089748956E+00
-153.243471E-03,+955.413140E-03,+669.926743E-03,+1.123221729E+00
-153.238495E-03,+905.204026E-03,+635.784468E-03,+1.123221729E+00
-153.233519E-03,+955.413200E-03,+584.571171E-03,+1.123221699E+00
-153.228543E-03,+972.149556E-03,+635.784483E-03,+1.089748926E+00
-153.223567E-03,+938.676769E-03,+601.642270E-03,+1.089748926E+00
-153.218591E-03,+921.940367E-03,+618.713384E-03,+1.089748957E+00
-153.213615E-03,+905.204042E-03,+618.713369E-03,+1.123221699E+00
-153.208639E-03,+972.149541E-03,+601.642270E-03,+1.089748896E+00
-153.203663E-03,+921.940383E-03,+618.713400E-03,+1.056276185E+00
-153.198687E-03,+921.940383E-03,+635.784499E-03,+1.123221729E+00
-153.193711E-03,+921.940398E-03,+618.713400E-03,+1.123221698E+00
-153.188735E-03,+938.676784E-03,+635.784499E-03,+1.089748926E+00
-153.183759E-03,+938.676799E-03,+618.713384E-03,+1.089748896E+00
-153.178783E-03,+955.413201E-03,+618.713369E-03,+1.056276155E+00
-153.173807E-03,+972.149571E-03,+601.642271E-03,+1.089748926E+00
-153.168831E-03,+955.413154E-03,+618.713416E-03,+1.089748958E+00
-153.163855E-03,+921.940398E-03,+652.855628E-03,+1.123221698E+00
-153.158879E-03,+938.676815E-03,+635.784482E-03,+1.089748895E+00
-153.153903E-03,+972.149555E-03,+601.642239E-03,+1.056276124E+00
-153.148927E-03,+938.676784E-03,+584.571157E-03,+1.056276187E+00
-153.143951E-03,+938.676768E-03,+618.713368E-03,+1.123221666E+00
-153.138975E-03,+921.940398E-03,+601.642255E-03,+1.056276187E+00
-153.133999E-03,+938.676800E-03,+601.642255E-03,+1.123221729E+00
